Time,Latitude,Longitude,Altitude,Satellites,HDOP,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pressure,Temperature,Roll,Pitch,Yaw
1749559804.4054317,22.3516759,113.5767001,12.09,20,0.78,-296,-82,-969,-37,-354,44,-499,40,451,1004.7169189453125,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.4054317,22.3516759,113.5767001,12.09,20,0.78,-296,-82,-969,-37,-354,44,-499,40,451,1004.7169189453125,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.406467,22.3516759,113.5767001,12.09,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.7169189453125,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.406467,22.3516759,113.5767001,12.09,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.7169189453125,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.406467,22.3516759,113.5767001,12.09,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.7169189453125,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.407772,22.3516759,113.5767001,12.09,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.407772,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.4087875,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.4087875,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.409787,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.409787,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559804.4107842,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559805.2704723,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559805.270977,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559805.4230235,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559805.4240339,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559805.4240339,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.11642244458198547,-0.22312459349632263,-2.7348039150238037
1749559805.4240339,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4250462,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4250462,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4261415,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4261415,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4261415,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4271605,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4271605,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.428143,22.3516806,113.5767276,12.58,20,0.78,-109,-99,-1068,265,186,623,-443,218,418,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.428143,22.3516806,113.5767276,12.58,20,0.78,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.428143,22.3516806,113.5767276,12.58,20,0.78,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4291441,22.3516806,113.5767276,12.58,20,0.78,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6820678710938,34.69,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4291441,22.3516806,113.5767276,12.58,20,0.78,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4804041,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4804041,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4815876,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.482096,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4831061,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559805.4831061,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559806.2422078,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559806.2422078,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559806.4460285,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559806.4465718,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559806.4475813,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.1305413395166397,-0.06812568753957748,-2.3379952907562256
1749559806.4481344,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4481344,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.449227,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.449227,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4502323,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4502323,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4512346,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4512346,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.452232,22.3516806,113.576766,14.07,21,0.75,-27,-120,-1064,-15,215,-58,-361,379,293,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4533317,22.3516806,113.576766,14.07,21,0.75,-154,-203,-911,-40,-21,78,-301,423,247,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4533317,22.3516806,113.576766,14.07,21,0.75,-154,-203,-911,-40,-21,78,-301,423,247,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4543316,22.3516806,113.576766,14.07,21,0.75,-154,-203,-911,-40,-21,78,-301,423,247,1004.6857299804688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4543316,22.3516806,113.576766,14.07,21,0.75,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4556444,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4556444,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.456639,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.456639,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4576843,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559806.4576843,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559807.214615,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559807.2661564,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559807.3684385,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559807.3684385,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559807.3694594,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.20311984419822693,-0.13631018996238708,-2.2238950729370117
1749559807.3694594,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3708148,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3708148,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3721614,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3721614,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3721614,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3731768,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3731768,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3746893,22.3516852,113.5767933,15.48,20,0.78,-154,-203,-911,-40,-21,78,-301,423,247,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3746893,22.3516852,113.5767933,15.48,20,0.78,-153,-96,-987,129,-24,-190,-294,417,272,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3746893,22.3516852,113.5767933,15.48,20,0.78,-153,-96,-987,129,-24,-190,-294,417,272,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3757033,22.3516852,113.5767933,15.48,20,0.78,-153,-96,-987,129,-24,-190,-294,417,272,1004.6847534179688,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.3757033,22.3516852,113.5767933,15.48,20,0.78,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.4273317,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.4273317,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.4273317,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.4289038,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.4299185,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559807.4299185,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559808.239407,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559808.239407,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559808.3927543,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559808.394005,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559808.394005,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.15452301502227783,-0.12085676938295364,-2.2256226539611816
1749559808.394005,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.3964748,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.397049,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.397049,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.3980663,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.3980663,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.4996846,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.4996846,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.501165,22.351685,113.5768193,16.08,19,0.82,-153,-96,-987,129,-24,-190,-294,417,272,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.501165,22.351685,113.5768193,16.08,19,0.82,-68,-109,-1015,41,-137,103,-354,392,308,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.502677,22.351685,113.5768193,16.08,19,0.82,-68,-109,-1015,41,-137,103,-354,392,308,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.502677,22.351685,113.5768193,16.08,19,0.82,-68,-109,-1015,41,-137,103,-354,392,308,1004.6943359375,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.502677,22.351685,113.5768193,16.08,19,0.82,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.5043764,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.5043764,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.5053902,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.5053902,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.506394,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559808.506394,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559809.2658484,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559809.2658484,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559809.4189148,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559809.4199402,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559809.4199402,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.10881179571151733,-0.11087638139724731,-2.3449268341064453
1749559809.4209394,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4209394,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4209394,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4224515,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4224515,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4234667,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4234667,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4244602,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4244602,22.3516886,113.5768487,16.8,21,0.71,-68,-109,-1015,41,-137,103,-354,392,308,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4244602,22.3516886,113.5768487,16.8,21,0.71,-76,-131,-1006,-10,25,-86,-310,435,282,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4244602,22.3516886,113.5768487,16.8,21,0.71,-76,-131,-1006,-10,25,-86,-310,435,282,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4254606,22.3516886,113.5768487,16.8,21,0.71,-76,-131,-1006,-10,25,-86,-310,435,282,1004.6976928710938,34.68,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4254606,22.3516886,113.5768487,16.8,21,0.71,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4264605,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4264605,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4264605,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.4264605,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.42746,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559809.42746,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559810.2366412,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559810.2371824,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559810.4397616,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559810.4397616,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559810.4407766,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12430631369352341,-0.07963121682405472,-2.221538543701172
1749559810.4407766,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12898100912570953,-0.06765589863061905,-2.249391555786133
1749559810.4407766,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12898100912570953,-0.06765589863061905,-2.249391555786133
1749559810.442349,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12898100912570953,-0.06765589863061905,-2.249391555786133
1749559810.4433646,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12898100912570953,-0.06765589863061905,-2.249391555786133
1749559810.4433646,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12898100912570953,-0.06765589863061905,-2.249391555786133
1749559810.4443657,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12898100912570953,-0.06765589863061905,-2.249391555786133
1749559810.4443657,22.351689,113.5768779,17.75,21,0.74,-76,-131,-1006,-10,25,-86,-310,435,282,1004.690673828125,34.67,0.12898100912570953,-0.06765589863061905,-2.249391555786133
